x_sample [mm],y_sample [mm],theta1 [rad],theta2 [rad],Fx [N],Fy [N]
-240.0,-210.0,0.32123629990983504,0.07078913788519658,-0.17961489071325457,0.3789307206259024
-240.0,-200.0,0.33076549535774613,0.12674304749464493,-0.1605888991246651,0.3766446673961124
-240.0,-190.0,0.34263918588918707,0.1795967127337743,-0.14183295595483938,0.3738093265357522
-240.0,-180.0,0.3567941446026863,0.22954697787463685,-0.12335988987514358,0.3704488325936424
-240.0,-170.0,0.37317763457929476,0.27674020274643674,-0.10518639864514748,0.3665867176263539
-240.0,-160.0,0.391742334507984,0.3212823791481312,-0.08733222412730968,0.3622472672484603
-240.0,-150.0,0.412442180597542,0.3632465619983454,-0.06981935889326915,0.35745665069170673
-240.0,-140.0,0.43522885198641026,0.4026785093566767,-0.05267122832113516,0.3522438668126713
-240.0,-130.0,0.46004875147979973,0.4396011236392443,-0.03591181393974348,0.34664151744930566
-240.0,-120.0,0.48684041713569215,0.4740180999585033,-0.019564702092639438,0.34068639895368047
-240.0,-110.0,0.5155323587863432,0.5059170675357088,-0.003652059373392149,0.334419889453862
-240.0,-100.0,0.5460413545936746,0.5352724287475965,0.011806446241865786,0.32788810260077755
-240.0,-90.0,0.5782712691625771,0.5620480411298852,0.026794742215935315,0.32114177833097585
-240.0,-80.0,0.612112466989553,0.5861998405800755,0.04130141363864996,0.3142358878795501
-240.0,-70.0,0.6474418923722118,0.6076784630763705,0.05532066506280674,0.307228943976652
-240.0,-60.0,0.6841238686311701,0.6264318842152554,0.06885310864250642,0.3001820271606267
-240.0,-50.0,0.7220116359435989,0.6424080596844188,0.08190630548803977,0.2931575636433417
-240.0,-40.0,0.7609496005195497,0.6555575161527734,0.09449499702524977,0.2862179161708751
-240.0,-30.0,0.8007762129408622,0.6658358131400646,0.10664098304354616,0.27942387288044335
-240.0,-20.0,0.8413273372168062,0.6732057752974661,0.1183726316236876,0.2728331359686409
-240.0,-10.0,0.8824399229812228,0.6776393844012834,0.1297240399049969,0.26649891832937483
-240.0,0.0,0.9239557597718253,0.6791192236600603,0.1407338988070659,0.26046875000000014
-230.0,-310.0,0.34875557996213447,-0.7068837293467927,-0.38248691084453035,0.3523545984269374
-230.0,-300.0,0.32027813462169497,-0.5753727461754508,-0.35951815999933745,0.35916109565303816
-230.0,-290.0,0.30008910139612177,-0.46416144896156974,-0.33753146648775567,0.3640364118197864
-230.0,-280.0,0.2856933654532139,-0.3661809982799218,-0.3161751715446119,0.3675367476848203
-230.0,-270.0,0.27581045330295395,-0.27776284879353463,-0.29527328754694254,0.36995092331445895
-230.0,-260.0,0.26969154793766514,-0.19672250494784516,-0.27472687059928586,0.37145005932254643
-230.0,-250.0,0.26686321325059104,-0.12164298252676442,-0.2544774030921766,0.3721441270737212
-230.0,-240.0,0.2670109273598418,-0.05155081214152579,-0.23449038332272618,0.37210786088063363
-230.0,-230.0,0.2699189182679502,0.014249946953488024,-0.21474701056834636,0.37139429377947986
-230.0,-220.0,0.27543598733164454,0.0762706682969756,-0.19523958439113642,0.37004257145195657
-230.0,-210.0,0.2834545487101767,0.13489382743751444,-0.17596877450153295,0.36808285806381785
-230.0,-200.0,0.293896885558526,0.19040812544595465,-0.15694189157038602,0.3655396595040123
-230.0,-190.0,0.30670556025491624,0.24303159914898753,-0.13817170830535008,0.3624342409651457
-230.0,-180.0,0.32183631025938797,0.2929273666394905,-0.11967557659407328,0.3587865052742037
-230.0,-170.0,0.33925247516955115,0.34021468592657733,-0.10147468541419379,0.35461653686776995
-230.0,-160.0,0.35892039183614854,0.3849769457492198,-0.08359335748241725,0.349945925229623
-230.0,-150.0,0.38080542379726423,0.42726761125412427,-0.06605831393519314,0.3447989256944393
-230.0,-140.0,0.4048684358457748,0.46711479792152044,-0.04889785745203122,0.3392034780726767
-230.0,-130.0,0.43106262296590714,0.504524935338531,-0.03214094147394603,0.33319207655820443
-230.0,-120.0,0.4593306749637942,0.5394858495753825,-0.01581611012717178,0.32680246428147575
-230.0,-110.0,0.4896023135803258,0.5719695060127172,4.9687909492860175e-05,0.3200781116088878
-230.0,-100.0,0.5217922815295437,0.6019345939070102,0.015432387373754068,0.31306842929293655
-230.0,-90.0,0.5557988928760573,0.6293290875158393,0.030312149213372067,0.30582866708349354
-230.0,-80.0,0.5915032692819855,0.654092878289148,0.04467468839594605,0.2984194568333727
-230.0,-70.0,0.6287693836756496,0.676160533386962,0.05851249712965421,0.29090597738728624
-230.0,-60.0,0.6674450088275012,0.695464194841644,0.07182586096837758,0.283356746339577
-230.0,-50.0,0.7073636218919162,0.7119365904948403,0.084623563297793,0.27584207897778124
-230.0,-40.0,0.7483472490711307,0.7255140841124041,0.09692318590829785,0.26843229320144335
-230.0,-30.0,0.7902101532336507,0.7361396516522025,0.10875094099716148,0.2611957749126735
-230.0,-20.0,0.8327631819056607,0.7437656389594962,0.12014101126896898,0.2541970444581713
-230.0,-10.0,0.8758185169868464,0.748356139131201,0.1311344247521717,0.24749497498922474
-230.0,0.0,0.919194514874814,0.7498888303275413,0.14177754172445323,0.2411413043478262
-220.0,-320.0,0.3276153477410879,-0.750600533962937,-0.4002645029971486,0.33739935927687487
-220.0,-310.0,0.2942365712661723,-0.6078792565517099,-0.3769739924201721,0.3454571015897576
-220.0,-300.0,0.27058994893282406,-0.4894995471168522,-0.3548065229263609,0.3512297414640534
-220.0,-290.0,0.25340149069162643,-0.3861994034939915,-0.33331699364403516,0.3554571447419538
-220.0,-280.0,0.24109552247853272,-0.29347376966976,-0.31229531642652625,0.3584991427298759
-220.0,-270.0,0.23278438611424646,-0.2087373716418348,-0.2916265145358171,0.3605606412514973
-220.0,-260.0,0.22792103008241327,-0.1303521084508441,-0.2712431114621032,0.3617695046356963
-220.0,-250.0,0.22614939219357022,-0.05720989821019984,-0.25110490581157613,0.362210334305027
-220.0,-240.0,0.2272299858577509,0.011473451733707396,-0.23118911013033555,0.36194142531236134
-220.0,-230.0,0.2309988566782064,0.0762706682969756,-0.21148506921931687,0.3610042458161687
-220.0,-220.0,0.2373430273550987,0.1376089689261213,-0.19199122956479328,0.3594292249806614
-220.0,-210.0,0.2461847484681603,0.19581098546884323,-0.17271329871317984,0.3572395785010557
-220.0,-200.0,0.2574707245614054,0.25112130301168145,-0.15366305971239377,0.3544540366250966
-220.0,-190.0,0.2711642627498527,0.30372429516900334,-0.1348575453464378,0.3510889381098947
-220.0,-180.0,0.2872391790971329,0.3537564712875243,-0.1163183937591892,0.34715995056066334
-220.0,-170.0,0.3056747733822933,0.4013152494764096,-0.09807126729340662,0.3426835661823679
-220.0,-160.0,0.3264514551805868,0.4464653476233962,-0.08014524928000417,0.33767845506908795
-220.0,-150.0,0.34954677233907794,0.4892435680318252,-0.06257215339663888,0.3321667135932008
-220.0,-140.0,0.37493170641034035,0.5296625031354503,-0.0453856948204061,0.3261750123870144
-220.0,-130.0,0.40256718413981596,0.5677135379462026,-0.028620486425630944,0.31973562165758185
-220.0,-120.0,0.43240082299440274,0.6033694295919134,-0.012310839812675766,0.3128872691930861
-220.0,-110.0,0.4643639880286736,0.6365866821000279,0.003510628048581509,0.3056757685697454
-220.0,-100.0,0.4983692883139206,0.6673078907511449,0.018814555524722436,0.2981543434203284
-220.0,-90.0,0.5343086812758537,0.695464194841644,0.03357650648995266,0.29038357083679883
-220.0,-80.0,0.5720523774449,0.7209779432930734,0.04777865908650395,0.28243087603145595
-220.0,-70.0,0.6114487395578694,0.7437656389594962,0.06141139147890774,0.27436953365237976
-220.0,-60.0,0.6523253419502435,0.7637411814534936,0.07447462066890821,0.2662771692733387
-220.0,-50.0,0.6944912943386843,0.7808193740783818,0.08697874335691697,0.25823380530839024
-210.0,-320.0,0.27206013527690187,-0.6503368176189196,-0.39493729668761984,0.3308693574283889
-210.0,-310.0,0.24424790459208934,-0.5229735494781975,-0.3725534686289328,0.3377186891668135
-210.0,-300.0,0.22384678606951636,-0.41336547494445597,-0.3509264468292164,0.34278364738683376
-210.0,-290.0,0.20882627631698525,-0.3157259505412475,-0.3297947583892579,0.346533428891025
-210.0,-280.0,0.1980972306019908,-0.22689631611424455,-0.3090209480391875,0.3492220692810834
-210.0,-270.0,0.1910089216846902,-0.14493612770834385,-0.2885255614877428,0.3510028495157593
-210.0,-260.0,0.1871471798767066,-0.06855921556191102,-0.2682609880924282,0.35197449093318417
-210.0,-250.0,0.186238671969434,0.0031324389229494543,-0.24819929027904528,0.35220322585827946
-210.0,-240.0,0.18809997235818754,0.07078913788519658,-0.2283259165422393,0.35173466680886945
-210.0,-230.0,0.19260798986702277,0.13489382743751444,-0.2086362141011307,0.35060081312733327
-210.0,-220.0,0.19968150284723452,0.19581098546884323,-0.18913339447191738,0.34882453912465816
-210.0,-210.0,0.20926884488965602,0.2538178105089073,-0.16982729688717832,0.3464227031128217
-210.0,-200.0,0.22133914319400305,0.30912487961307855,-0.15073359911646037,0.3434084770319426
-210.0,-190.0,0.23587565643603137,0.3618902470909555,-0.13187326939842398,0.33979323244904497
-210.0,-180.0,0.25287035495977883,0.4122293041397298,-0.11327212471012069,0.3355881788198966
-210.0,-170.0,0.27231921748676213,0.4602218192583143,-0.09496039707594937,0.33080586903375525
-210.0,-160.0,0.29421791643855166,0.5059170675357088,-0.07697222878098652,0.3254616352144866
-210.0,-150.0,0.318557693231011,0.5493376564424604,-0.05934502856333772,0.31957497959761594
-210.0,-140.0,0.3453213194826865,0.590482475468944,-0.04211862985332901,0.3131709134311139
-210.0,-130.0,0.37447911847456683,0.6293290875158393,-0.025334203034690105,0.3062812076451918
-210.0,-120.0,0.4059850932411002,0.6658358131400646,-0.009032889836897255,0.2989454915217732
-210.0,-110.0,0.4397732774798362,0.6999437172590484,0.006745848078123885,0.2912121108980651
-210.0,-100.0,0.47575449252647584,0.7315786799322761,0.021966140991983393,0.283138638567611
-210.0,-90.0,0.5138137531331628,0.7606537093095547,0.03659781580127697,0.27479192105769024
-200.0,-330.0,0.25450220007750235,-0.7045356052256996,-0.41341020017529423,0.3151856697107646
-200.0,-320.0,0.2214949307025329,-0.5654498953559277,-0.39074553414376606,0.32336964536997437
-200.0,-310.0,0.1973339768850888,-0.44816553071781073,-0.36896699963043916,0.32941365057281946
-200.0,-300.0,0.1792471969740499,-0.34481193963216183,-0.3477314487646835,0.33396532685297486
-200.0,-290.0,0.1658439821857669,-0.2513800836675508,-0.32686905755677037,0.3373523665426831
-200.0,-280.0,0.15632551681721063,-0.16550620064666122,-0.3062842241264721,0.3397645862229391
-200.0,-270.0,0.15019636760259036,-0.08566470490926603,-0.2859198001870975,0.3413207697474185
-200.0,-260.0,0.14713575144841795,-0.010809215969401542,-0.26574139589830986,0.3420986853321974
-200.0,-250.0,0.14693198195639834,0.0598092235131773,-0.2457296026555778,0.3421504966805279
-200.0,-240.0,0.14944572095625586,0.12674304749464493,-0.22587582440716633,0.3415115107114005
-200.0,-230.0,0.15458773810138982,0.19040812544595465,-0.20617993145400715,0.3402055788278919
-200.0,-220.0,0.16230451800743873,0.25112130301168145,-0.18664890455137392,0.3382487049934887
-200.0,-210.0,0.1725683248485661,0.30912487961307855,-0.16729604139849738,0.3356516565315778
-200.0,-200.0,0.1853698684675933,0.3646030796752022,-0.1481404832437075,0.3324220167562925
-200.0,-190.0,0.20071249045912398,0.41769340772701824,-0.12920690880484326,0.3285659366353988
-200.0,-180.0,0.21860720525559052,0.46849462046449064,-0.1105252862868146,0.32408974234186694
-200.0,-170.0,0.23906817007744086,0.5170724014225021,-0.09213059463352515,0.3190014945615038
-200.0,-160.0,0.26210830572405164,0.5634634486268775,-0.07406243363773549,0.31331255308981165
-200.0,-150.0,0.28773489278725495,0.6076784630763705,-0.05636444578099459,0.3070391656642544
-200.0,-140.0,0.3159450501691672,0.6497043931352295,-0.03908347547240963,0.3002040671693133
-200.0,-130.0,0.346721079628999,0.6895062120721289,-0.022268397946175966,0.2928380413349856
-200.0,-120.0,0.38002574011032686,0.7270284626630201,-0.005968564653289605,0.2849813612080262
-200.0,-110.0,0.41579760264757826,0.7621967808781429,0.009768161437693408,0.2766849887907314
-190.0,-340.0,0.2427948800501747,-0.7736211054078085,-0.4324341731214709,0.29807832178263105
-190.0,-330.0,0.20293640297998583,-0.6182913667844819,-0.4093663919661625,0.3080083718482442
-190.0,-320.0,0.17425235727141675,-0.4913318215555609,-0.38740476437376703,0.3152261863178662
-190.0,-310.0,0.15265128254169302,-0.3811672661105492,-0.36606461818178454,0.3206972019139305
-190.0,-300.0,0.13626960007175692,-0.2824606773505933,-0.34512725425102375,0.3248648617089101
-190.0,-290.0,0.12409125636679263,-0.19223497111669952,-0.3244747163008397,0.32797280143556057
-190.0,-280.0,0.11550588700329922,-0.10863480693266414,-0.30403746621488037,0.33016847084122913
-190.0,-270.0,0.11012648361165644,-0.030416996989356182,-0.2837731071213019,0.3315461109328869
-190.0,-260.0,0.10770143278636746,0.04329445313663882,-0.2636563575111486,0.33216761603737566
-190.0,-250.0,0.10806721090641824,0.11313930060218524,-0.24367387069881538,0.33207385434366415
-190.0,-240.0,0.11112075044756575,0.1795967127337743,-0.22382140985699056,0.33129137702274875
-190.0,-230.0,0.11680214756940366,0.24303159914898753,-0.20410227588878702,0.32983671866094216
-190.0,-220.0,0.12508313214361433,0.30372429516900334,-0.18452644650548994,0.3277193777304855
-190.0,-210.0,0.13595886499214593,0.3618902470909555,-0.16511013413449618,0.3249440622723989
-190.0,-200.0,0.14944167341576908,0.41769340772701824,-0.1458755876747195,0.32151253928976903
-190.0,-190.0,0.16555588037862035,0.4712555163190779,-0.12685101916587702,0.3174252966235966
-190.0,-180.0,0.18433318216938566,0.5226625942602774,-0.10807056142599338,0.3126831523332696
-190.0,-170.0,0.20580820437199754,0.5719695060127172,-0.08957417085737557,0.30728889975919027
-190.0,-160.0,0.23001397747442098,0.6192031509285063,-0.07140738848453373,0.30124904127618213
-190.0,-150.0,0.256977155056864,0.664364682845024,-0.053620866840525507,0.29457563144169047
-190.0,-140.0,0.2867128697634638,0.7074310555998093,-0.03626956492697326,0.28728821531696724
-190.0,-130.0,0.3192191989766233,0.748356139131201,-0.019411512940576785,0.2794158069353947
-180.0,-340.0,0.1894872183572851,-0.68374373013835,-0.4284208594894513,0.29138559874214764
-180.0,-330.0,0.15512308280397336,-0.5439806136963621,-0.40621197845074397,0.3000697061736362
-180.0,-320.0,0.12940030530862456,-0.425433847214983,-0.38475453105621077,0.3066169447889588
-180.0,-310.0,0.10965937284510008,-0.3205352441103635,-0.36375050174224854,0.3116658025550163
-180.0,-300.0,0.09455222837717936,-0.22537659575566993,-0.3430495786321835,0.31554236894636095
-180.0,-290.0,0.08330221864792242,-0.1376331545825069,-0.3225657004007378,0.3184358160210334
-180.0,-280.0,0.07542923792782363,-0.05579417018174615,-0.30224644810228146,0.32046385850756237
-180.0,-270.0,0.07062587918897978,0.021183019508778322,-0.28205951603394736,0.3217023926157458
-180.0,-260.0,0.06869405816685692,0.09404944236534218,-0.2619860132650056,0.3222007586172143
-180.0,-250.0,0.06950945065366221,0.16336295473225526,-0.24201692025123872,0.32199038853994627
-180.0,-240.0,0.07300003539435829,0.22954697787463685,-0.2221511674063578,0.32109011012485644
-180.0,-230.0,0.0791323091178604,0.2929273666394905,-0.20239462016542148,0.3195096520108507
-180.0,-220.0,0.08790187411480876,0.3537564712875243,-0.18275960389478235,0.3172521507952662
-180.0,-210.0,0.09932657242022258,0.4122293041397298,-0.1632647623565742,0.314316110583997
-180.0,-200.0,0.11344108203370706,0.46849462046449064,-0.1439351195365861,0.31069708940379326
-180.0,-190.0,0.13029228379485613,0.5226625942602774,-0.12480224912658447,0.30638929258860526
-180.0,-180.0,0.14993492548188736,0.5748101342895016,-0.10590446764831643,0.30138719901835037
-180.0,-170.0,0.17242723664957071,0.624984514951529,-0.0872869651217865,0.29568731071831267
-180.0,-160.0,0.1978262284235217,0.6732057752974661,-0.06900177628223442,0.28929008774912524
-180.0,-150.0,0.22618247358508414,0.7194682075309742,-0.05110747933815503,0.28220210055153755
-180.0,-140.0,0.25753422225048217,0.7637411814534936,-0.03366849217998407,0.27443839497112343
-170.0,-350.0,0.18269649690745138,-0.7658519946692808,-0.4479607224092127,0.2730955715104445
-170.0,-340.0,0.14069278872661606,-0.6078792565517099,-0.4253736198113095,0.2837380544950281
-170.0,-330.0,0.10996200281764978,-0.4785698058358836,-0.4037651408531636,0.29158825599091776
-170.0,-320.0,0.08635606047088973,-0.3661809982799218,-0.38269383105557414,0.29764984742480166
-170.0,-310.0,0.06798832852015413,-0.26529796690469354,-0.3619594014744428,0.30238285613483984
-170.0,-300.0,0.05383277173448442,-0.17289802083518424,-0.3414527802700957,0.30603921128806644
-170.0,-290.0,0.04327592967759952,-0.08709475483559537,-0.3211086752579064,0.3087704951482776
-170.0,-280.0,0.035932256235403415,-0.00662132594054432,-0.30088631894747364,0.31067253349827895
-170.0,-270.0,0.03155523464279275,0.06941789411373822,-0.28076043449041116,0.3118069569858178
-170.0,-260.0,0.029989772809625892,0.14168007931874627,-0.2607166170309838,0.31221282101143666
-170.0,-250.0,0.03114459689198723,0.21066064132573548,-0.24074887921988813,0.3119134129119294
-170.0,-240.0,0.03497518257654053,0.27674020274643674,-0.22085836907884845,0.3109205377710375
-170.0,-230.0,0.041472579950556865,0.34021468592657733,-0.20105277853565315,0.30923741727529297
-170.0,-220.0,0.05065565695181662,0.4013152494764096,-0.1813461880220309,0.3068608155009015
-170.0,-210.0,0.06256534002629421,0.4602218192583143,-0.16175919945939546,0.30378275360898205
-170.0,-200.0,0.07725997176697974,0.5170724014225021,-0.14231926015547747,0.29999204687590897
-170.0,-190.0,0.0948111938805638,0.5719695060127172,-0.12306110024080967,0.29547582914262444
-170.0,-180.0,0.11529992097205066,0.624984514951529,-0.10402720804188302,0.290221191485065
-170.0,-170.0,0.13881205742192093,0.676160533386962,-0.08526825659726335,0.28421703752038396
-170.0,-160.0,0.1654336601153965,0.7255140841124041,-0.0668433731599219,0.27745623702595607
-170.0,-150.0,0.19524528611206748,0.7730358965817348,-0.04882011426263135,0.2699381344741487
-160.0,-350.0,0.1321384439068518,-0.686024622512629,-0.44490165791599817,0.265918248308754
-160.0,-340.0,0.09498091914590878,-0.5420523762281113,-0.42306866081826294,0.2754322207611912
-160.0,-330.0,0.06679083039819522,-0.42024745990216394,-0.40191454004138993,0.2826918861646332
-160.0,-320.0,0.044728337503926685,-0.312527966723692,-0.3811543062833057,0.28839451243338887
-160.0,-310.0,0.027373293835634804,-0.21477174793401899,-0.36064480006598515,0.2928913248721541
-160.0,-300.0,0.013915090657108387,-0.1245426695112446,-0.340303464293051,0.29638412945052944
-160.0,-290.0,0.003857123563457021,-0.04026260402234527,-0.3200790763398754,0.2989972991339758
-160.0,-280.0,-0.003114764301589412,0.039156837288935264,-0.2999389660420425,0.30080993442642556
-160.0,-270.0,-0.007198903604640483,0.11450080998284218,-0.27986276029010454,0.3018722170104489
-160.0,-260.0,-0.008514758820229451,0.1863547788816855,-0.2598391319697183,0.30221453554920763
-160.0,-250.0,-0.007124894995416797,0.25516606395116437,-0.23986410261453187,0.30185296466479394
-160.0,-240.0,-0.0030487851917777586,0.3212823791481312,-0.2199402327515399,0.3007927758726903
-160.0,-230.0,0.003728057269172913,0.3849769457492198,-0.20007636776400783,0.29903084633923904
-160.0,-220.0,0.01324770121655594,0.4464653476233962,-0.18028776114712833,0.29655745342269846
-160.0,-210.0,0.025575032532614506,0.5059170675357088,-0.1605964709548105,0.29335775687181126
-160.0,-200.0,0.04079386337626034,0.5634634486268775,-0.1410319591053104,0.2894131761183621
-160.0,-190.0,0.05900339011801181,0.6192031509285063,-0.12163183392641105,0.28470282221238685
-160.0,-180.0,0.08031458299207617,0.6732057752974661,-0.10244267087156476,0.27920512026948996
-160.0,-170.0,0.10484614027784622,0.7255140841124041,-0.08352082719422765,0.2728997461061333
-160.0,-160.0,0.1327196568949831,0.7761450955509215,-0.06493313401793006,0.2657699909820699
-150.0,-360.0,0.13159834528929082,-0.7841380703326405,-0.4648724856450181,0.24605603445195662
-150.0,-350.0,0.08542475754854029,-0.6182913667844819,-0.4426545018244659,0.25788949574291303
-150.0,-340.0,0.051540581495627125,-0.48402110984942404,-0.42137561497071585,0.2666319393997108
-150.0,-330.0,0.02517680836771108,-0.3678381561436117,-0.4005858819384981,0.2734610597353045
-150.0,-320.0,0.004241589852765237,-0.2637461281070643,-0.3800871703801621,0.27889736985565444
-150.0,-310.0,-0.012381182365367893,-0.16845998216426183,-0.35977231060257614,0.28322055808800944
-150.0,-300.0,-0.025350421694146252,-0.07995167601273145,-0.3395765850991177,0.28659682980176476
-150.0,-290.0,-0.035075770378357296,0.0031324389229494543,-0.3194585522899105,0.2891301322395066
-150.0,-280.0,-0.04181575769483192,0.08174682280729506,-0.29939120791542084,0.2908864118912144
-150.0,-270.0,-0.04572950413364363,0.15659210187702577,-0.279357535656939,0.2919064358175101
-150.0,-260.0,-0.0469061791365013,0.22819831679557412,-0.2593481926025528,0.2922131328222421
-150.0,-250.0,-0.04538280212063017,0.29697560798288825,-0.2393603573767869,0.2918160710386884
-150.0,-240.0,-0.04115551551022967,0.3632465619983454,-0.21939728189256288,0.29071434897189935
-150.0,-230.0,-0.03418702907314097,0.42726761125412427,-0.19946831568487114,0.2888985826165311
-150.0,-220.0,-0.024411767498744075,0.4892435680318252,-0.17958928076505037,0.28635238821125975
-150.0,-210.0,-0.011739661598242801,0.5493376564424604,-0.15978312851049226,0.283053620085311
-150.0,-200.0,0.00394078357892691,0.6076784630763705,-0.14008083433574603,0.2789755542190057
-150.0,-190.0,0.02275966592313572,0.664364682845024,-0.12052249142520377,0.27408817752807524
-150.0,-180.0,0.04486269918359387,0.7194682075309742,-0.1011585551861674,0.26835973377659905
-150.0,-170.0,0.07040766612015292,0.7730358965817348,-0.08205116513674614,0.26175867951168774
-140.0,-360.0,0.08293088667490478,-0.7116037959541336,-0.4625502840391263,0.23853141247081838
-140.0,-350.0,0.041441619519382966,-0.5595464722462851,-0.44105182623693473,0.2492454344076632
-140.0,-340.0,0.009862853975157515,-0.4323830063489873,-0.42020989964445754,0.25743667229203177
-140.0,-330.0,-0.015178247146814483,-0.3205352441103635,-0.39972639543203853,0.26394849648162344
-140.0,-320.0,-0.03530434977119601,-0.21930963208283316,-0.3794560744686141,0.26918968692888223
-140.0,-310.0,-0.05142200382269069,-0.12599376435622833,-0.3593156862840069,0.2733902660854136
-140.0,-300.0,-0.06407902323570802,-0.03885431650268689,-0.33925290954030207,0.2766901938422097
-140.0,-290.0,-0.07361834161512282,0.04329445313663882,-0.31923320044393516,0.27917765622327717
-140.0,-280.0,-0.08025403639109796,0.12130452144022996,-0.2992334847405125,0.2809080305189753
-140.0,-270.0,-0.08411260636109308,0.19581098546884323,-0.2792389296479449,0.281914207107535
-140.0,-260.0,-0.08525693702557002,0.2673007769287197,-0.2592412908656946,0.28221260267799586
-140.0,-250.0,-0.08370090248662998,0.33615537148614827,-0.2392381636609952,0.28180685060536564
-140.0,-240.0,-0.07941857795576701,0.4026785093566767,-0.2192328171251527,0.2806901706425956
-140.0,-230.0,-0.07235020917062718,0.46711479792152044,-0.1992344529618062,0.27884697013417575
-140.0,-220.0,-0.062406185337543496,0.5296625031354503,-0.17925881114239753,0.2762540110619469
-140.0,-210.0,-0.049469800217075255,0.590482475468944,-0.15932908656888606,0.2728813701466709
-140.0,-200.0,-0.03339934784731202,0.6497043931352295,-0.13947714088437801,0.26869337016517436
-140.0,-190.0,-0.014029986250805093,0.7074310555998093,-0.11974499832755718,0.2636496451268869
-140.0,-180.0,0.008824233156959238,0.7637411814534936,-0.1001866050288766,0.2577065078200159
-130.0,-360.0,0.037842646143173564,-0.6503368176189196,-0.4609428186385736,0.23017757915471923
-130.0,-350.0,-0.00046603865169903,-0.5079645020644907,-0.4399907074622662,0.2401211722169757
-130.0,-340.0,-0.030392618516701386,-0.3861994034939915,-0.4195123144260208,0.24791010073194575
-130.0,-330.0,-0.05448690152629987,-0.27776284879353463,-0.3992966525382837,0.2541892666335879
-130.0,-320.0,-0.0740575215757302,-0.1788293760487738,-0.37923286443526366,0.2592921798516588
-130.0,-310.0,-0.08986039787404798,-0.08709475483559537,-0.3592542394345989,0.26341296750211063
-130.0,-300.0,-0.10235947244227384,-0.0010447098027350776,-0.3393172647403814,0.2666716967529662
-130.0,-290.0,-0.1118452892093067,0.08037827832665068,-0.3193922784063438,0.2691441481704637
-130.0,-280.0,-0.11849571232557676,0.15794661892875705,-0.2994588534869906,0.270877084797251
-130.0,-270.0,-0.12240964955159028,0.23224417187030344,-0.27950342120533367,0.2718967405735382
-130.0,-260.0,-0.1236268569499086,0.30372429516900334,-0.25951809497744044,0.2722138100451192
-130.0,-250.0,-0.12213999083207083,0.37274658908451475,-0.23950022261665468,0.27182649496797207
-130.0,-240.0,-0.11790206850533314,0.4396011236392443,-0.219452442282238,0.27072241424817606
-130.0,-230.0,-0.11083107771093403,0.504524935338531,-0.19938313834150898,0.26887983216502254
-130.0,-220.0,-0.10081275937655731,0.5677135379462026,-0.17930725736232642,0.26626848754067856
-130.0,-210.0,-0.08770221591722716,0.6293290875158393,-0.15924748087939844,0.2628502231948181
-130.0,-200.0,-0.0713248059835303,0.6895062120721289,-0.13923577237327447,0.25857958096419303
-130.0,-190.0,-0.05147670101476609,0.748356139131201,-0.11931532514007688,0.2534045247952722
-120.0,-370.0,0.04328460467750417,-0.7632840287852446,-0.4811089461835994,0.2087682492672353
-120.0,-360.0,-0.004644376311592202,-0.5975919212953404,-0.45990991693273364,0.2212077492017991
-120.0,-350.0,-0.04071731513508703,-0.4623731872239305,-0.43940137588860706,0.23060015365822967
-120.0,-340.0,-0.0694627921194726,-0.34481193963216183,-0.41923886925881004,0.2380940371000383
-120.0,-330.0,-0.09290362306432742,-0.23909798063443333,-0.39926583325817994,0.24420645854000517
-120.0,-320.0,-0.11212804088639516,-0.14201226961429558,-0.3793948743471398,0.2492178350742941
-120.0,-310.0,-0.12778019233991977,-0.05155081214152579,-0.3595710695596833,0.2532955703041517
-120.0,-300.0,-0.14025922995066487,0.033634200183279006,-0.3397572587394552,0.25654435315136254
-120.0,-290.0,-0.149813833175221,0.11450080998284218,-0.319927209811487,0.2590300762889068
-120.0,-280.0,-0.15659196504221295,0.19175900711307658,-0.30006217143886554,0.2607924333093138
-120.0,-270.0,-0.16066895132666015,0.2659524076693911,-0.2801491019859861,0.26185202053153167
-120.0,-260.0,-0.16206403472518072,0.33750832126504005,-0.2601798402355282,0.26221451282302277
-120.0,-250.0,-0.16075032188617233,0.40676997632115874,-0.24015088095737935,0.26187316467212635
-120.0,-240.0,-0.1566606916575921,0.4740180999585033,-0.2200636010463196,0.26081029790736077
-120.0,-230.0,-0.1496910914404308,0.5394858495753825,-0.19992487598598355,0.2589981543601984
-120.0,-220.0,-0.13970206044023437,0.6033694295919134,-0.1797480811253855,0.2563993512701268
-120.0,-210.0,-0.1265190050607503,0.6658358131400646,-0.15955450847822703,0.2529671101631029
-120.0,-200.0,-0.1099315861434016,0.7270284626630201,-0.13937525643903262,0.24864540593494563
-110.0,-370.0,-0.0005888180543449639,-0.7068837293467927,-0.47998826871146344,0.2001530961523503
-110.0,-360.0,-0.04511068512985106,-0.5517320299883381,-0.4593625940127586,0.21174514686733578
-110.0,-350.0,-0.07959467663498865,-0.4219738594552338,-0.43923294270658286,0.22073609138814548
-110.0,-340.0,-0.10751646381052082,-0.30774312734401343,-0.4193551368340826,0.22801594069465375
-110.0,-330.0,-0.13054129957708827,-0.20422348033017945,-0.3996087727255307,0.23401459091431706
-110.0,-320.0,-0.14959717759004865,-0.10863480693266414,-0.37992309294306675,0.23897372962016955
-110.0,-310.0,-0.16524331389722335,-0.019199341224041877,-0.3602517793605692,0.24304043998385105
